Bug_ID	Revision_NO	is_Matched
226835	TRUE	1
226835	TRUE	1
241158	TRUE	1
246853	TRUE	1
246853	TRUE	1
246853	TRUE	1
246853	TRUE	1
247254	TRUE	1
249654	TRUE	1
254864	TRUE	1
255510	TRUE	1
256154	TRUE	1
256155	TRUE	1
257885	TRUE	1
257893	TRUE	1
257893	TRUE	1
266231	TRUE	1
266231	TRUE	1
270787	TRUE	1
272887	TRUE	1
273915	TRUE	1
274539	TRUE	1
274539	TRUE	1
278362	TRUE	1
278366	TRUE	1
279527	TRUE	1
279527	TRUE	1
279527	TRUE	1
280473	TRUE	1
281622	TRUE	1
281622	TRUE	1
281622	TRUE	1
281622	TRUE	1
294311	TRUE	1
294350	TRUE	1
294350	TRUE	1
295603	TRUE	1
295603	TRUE	1
295603	TRUE	1
295603	TRUE	1
295603	TRUE	1
295603	TRUE	1
295603	TRUE	1
303596	TRUE	1
308047	TRUE	1
308047	TRUE	1
308047	TRUE	1
308047	TRUE	1
308047	TRUE	1
308047	TRUE	1
308047	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
308310	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
310439	TRUE	1
312567	TRUE	1
312567	TRUE	1
312567	TRUE	1
312594	TRUE	1
312594	TRUE	1
312623	TRUE	1
312623	TRUE	1
312623	TRUE	1
312623	TRUE	1
312876	TRUE	1
313475	TRUE	1
313475	TRUE	1
313636	TRUE	1
313923	TRUE	1
313923	TRUE	1
313923	TRUE	1
314552	TRUE	1
314552	TRUE	1
315488	TRUE	1
315580	TRUE	1
315940	TRUE	1
317177	TRUE	1
317550	TRUE	1
318263	TRUE	1
318263	TRUE	1
318263	TRUE	1
318288	TRUE	1
318288	TRUE	1
318288	TRUE	1
318288	TRUE	1
318559	TRUE	1
318559	TRUE	1
321325	TRUE	1
321325	TRUE	1
321463	TRUE	1
321463	TRUE	1
322121	TRUE	1
322121	TRUE	1
322206	TRUE	1
331686	TRUE	1
332141	TRUE	1
333169	TRUE	1
334505	TRUE	1
335047	TRUE	1
335047	TRUE	1
335047	TRUE	1
337462	TRUE	1
337462	TRUE	1
231296	FALSE	0.10769476
231296	TRUE	0.188065427
234428	TRUE	0.117327972
234428	TRUE	0.268912504
234428	TRUE	0.301185426
234428	TRUE	0.296022325
234428	TRUE	0.274113884
235029	TRUE	0.160696059
235029	TRUE	0.279186443
245347	FALSE	0.075844806
245347	TRUE	0.159241506
252562	TRUE	0.245796164
253178	TRUE	0.387176808
256248	TRUE	0.423782542
256248	FALSE	0.093421213
257791	TRUE	0.329431735
257888	FALSE	0.258185815
257888	FALSE	0.215896831
257892	FALSE	0.191293629
258222	TRUE	0.482650514
258222	TRUE	0.075582612
258224	TRUE	0.301715393
258224	TRUE	0.308556305
263148	TRUE	0.3691012
264857	TRUE	0.399124125
266348	TRUE	0.451872262
267592	TRUE	0.465828138
269165	TRUE	0.341023006
269165	TRUE	0.245193733
270777	TRUE	0.159613978
270777	TRUE	0.249390182
270782	TRUE	0.255884886
270782	FALSE	0.288370167
278367	TRUE	0.154427581
282300	TRUE	0.306648392
282300	TRUE	0.132618969
299371	FALSE	0.077793415
299371	FALSE	0.093332871
299371	TRUE	0.19418417
299371	TRUE	0.070448211
299371	TRUE	0.115261918
299371	TRUE	0.102635253
299371	TRUE	0.07427843
299371	TRUE	0.072471748
299371	TRUE	0.070628807
299371	FALSE	0.071730883
299371	FALSE	0.118953365
299371	TRUE	0.088506284
299371	TRUE	0.086749823
299371	TRUE	0.111801371
299371	TRUE	0.095340524
299371	TRUE	0.081387518
299497	TRUE	0.324604325
300676	TRUE	0.407607315
300676	TRUE	0.093765431
300676	FALSE	0.071058852
300676	TRUE	0.32381272
300676	TRUE	0.151737533
300676	TRUE	0.149628649
301543	TRUE	0.124368697
301543	TRUE	0.117778218
301543	TRUE	0.117778218
301543	FALSE	0.11388229
301543	FALSE	0.127262498
301664	FALSE	0.277938361
301664	FALSE	0.181930351
301664	FALSE	0.181930351
301664	TRUE	0.759942383
301970	TRUE	0.166616509
305150	FALSE	0.243085157
305150	TRUE	0.274375582
306803	TRUE	0.539606742
306803	TRUE	0.395017309
307176	TRUE	0.626083361
307396	TRUE	0.341787675
309766	FALSE	0.154476633
309766	FALSE	0.139541928
309766	TRUE	0.153901965
309766	FALSE	0.233000475
309766	FALSE	0.116061079
309766	FALSE	0.227094496
309818	TRUE	0.302163641
309818	FALSE	0.096573036
310236	TRUE	0.098763474
310236	FALSE	0.091071328
310236	FALSE	0.092195228
310236	FALSE	0.093723665
310236	FALSE	0.083589441
312035	TRUE	0.159979771
312035	TRUE	0.086496438
312035	TRUE	0.102545629
312035	TRUE	0.100529097
312035	TRUE	0.187682355
312035	TRUE	0.09112916
317278	TRUE	0.373991935
317278	TRUE	0.465307318
317446	TRUE	0.262124295
318479	TRUE	0.620591035
318479	TRUE	0.583889457
318479	TRUE	0.537471408
318479	TRUE	0.471740405
318479	FALSE	0.261735622
318479	FALSE	0.171599277
318618	TRUE	0.138147676
318635	TRUE	0.197386304
318635	TRUE	0.214312662
318982	TRUE	0.131522656
319754	TRUE	0.527684606
319757	FALSE	0.077462002
319757	TRUE	0.109773978
319757	TRUE	0.109773978
319757	TRUE	0.093238409
320366	TRUE	0.074284821
320366	TRUE	0.28580407
320716	TRUE	0.486145535
320990	FALSE	0.085089233
320990	TRUE	0.295716838
320990	FALSE	0.156293225
320990	FALSE	0.183042791
320990	FALSE	0.13867987
321008	FALSE	0.074941351
321008	FALSE	0.200949851
321008	TRUE	0.232508067
321008	TRUE	0.478860611
321008	TRUE	0.233012884
321008	TRUE	0.091529978
321013	TRUE	0.101398278
321013	TRUE	0.099734781
321435	TRUE	0.488774094
321435	TRUE	0.48629819
322810	TRUE	0.22092674
327406	TRUE	0.625332323
